9.8357,0.286,808
9.6466,0.37867,808
9.4418,0.47631,808
9.2195,0.51902,808
8.9222,0.59285,808
8.6985,0.68546,808
8.3805,0.69886,808
8.0507,0.75156,808
7.7455,0.86363,808
7.3857,0.96293,808
6.9398,1.07,808
6.5255,1.1619,808
6.0274,1.2389,808
5.5808,1.3066,808
5.0464,1.3488,808
4.6055,1.3425,808
4.1214,1.423,808
3.7116,1.3972,808
3.2509,1.3012,808
2.8911,1.2517,808
2.4039,1.1552,808
2.1275,1.1327,808
1.8463,1.0808,808
1.5443,1.0035,808
1.268,0.95255,808
1.1044,0.82712,808
0.96876,0.83662,808
0.78329,0.7522,808
0.70329,0.6997,808
0.59322,0.6913,808
0.46124,0.50333,808
0.42557,0.50915,808
0.2918,0.45829,808
0.26128,0.41817,808
0.21485,0.3429,808
0.16372,0.30049,808
0.13474,0.30699,808
0.14326,0.31512,808
0.11361,0.24157,808
0.090993,0.24667,808
0.062579,0.17344,808
0.064649,0.22759,808
0.049013,0.18465,808
0.039346,0.14644,808
0.03235,0.13622,808
0.021114,0.090916,808
0.023839,0.11456,808
0.027257,0.13346,808
0.019401,0.1069,808
0.011393,0.080876,804
0.0060705,0.037216,796
0.0082023,0.056856,788
0.007562,0.051674,780
0.0037855,0.036696,772
0.0056609,0.055435,764
0.0028974,0.029667,756
0.0023294,0.041458,748
0.0023557,0.043643,740
0.0019198,0.021615,732
0.0010102,0.017346,724
0,0,716
0.00087089,0.012073,708
0.0005619,0.0092478,700
0.0023563,0.039438,692
0.0010663,0.015288,684
0.00033167,0.0052736,676
0.00050294,0.012999,668
0.00059611,0.011773,660
0,0,652
0.00017473,0.0031329,644
0.0015005,0.022111,636
0.0016089,0.02629,628
0.00045243,0.011265,620
0.00018432,0.0045598,612
0,0,604
0.0005648,0.011715,596
0,0,588
0,0,580
9.8543e-05,0.0023568,572
0,0,564
0,0,556
0,0,548
0,0,540
0,0,532
0,0,524
0,0,516
0,0,508
0,0,500
0,0,492
0,0,484
0,0,476
0,0,468
0,0,460
0,0,452
0,0,444
0,0,436
0,0,428
0,0,420
0,0,412
0,0,404
0,0,396
0,0,388
0,0,380
0,0,372
0,0,364
0,0,356
0,0,348
0,0,340
0,0,332
0,0,324
0,0,316
0,0,308
0,0,300
0,0,292
0,0,284
0,0,276
0,0,268
0,0,260
0,0,252
0,0,244
0,0,236
0,0,228
0,0,220
0,0,212
0,0,204
0,0,196
0,0,188
0,0,180
0,0,172
0,0,164
0,0,156
0,0,148
0,0,140
0,0,132
0,0,124
0,0,116
0,0,108
0,0,100
0,0,92
0,0,84
0,0,76
0,0,68
0,0,60
0,0,52
0,0,44
0,0,36
0,0,28
0,0,20
0,0,12
0,0,4
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
